Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Weather_Desc,TimeStamp,Date,Traffic_Vol
,274.78,0,0,40,Cloudy skies,Partly cloudy skies,17/11/13 1:00,17/11/13,470
,275.62,0,0,1,Clear skies,Clear skies,17/11/13 2:00,17/11/13,317
,275.68,0,0,1,Clear skies,Clear skies,17/11/13 3:00,17/11/13,412
,275.08,0,0,1,Clear skies,Clear skies,17/11/13 4:00,17/11/13,855
,275.51,0,0,76,Cloudy skies,Fragmented clouds,17/11/13 5:00,17/11/13,2813
,276.35,0,0,90,Cloudy skies,Full cloud cover,17/11/13 6:00,17/11/13,5673
,276.42,0,0,90,Cloudy skies,Full cloud cover,17/11/13 7:00,17/11/13,5859
,276.25,0,0,90,Light rain,Mild drizzle,17/11/13 8:00,17/11/13,5347
,276.26,0,0,91,Light rain,Light rain,17/11/13 9:00,17/11/13,5134
,275.88,0,0,90,Light rain,Light rain,17/11/13 10:00,17/11/13,4709
,275.96,0,0,91,Light rain,Mild drizzle,17/11/13 11:00,17/11/13,5138
,276.86,0,0,91,Light rain,Light rain,17/11/13 12:00,17/11/13,5318
,276.92,0,0,91,Light rain,Light rain,17/11/13 13:00,17/11/13,5114
,276.38,0,0,90,Light rain,Strong drizzle,17/11/13 14:00,17/11/13,5498
,277.51,0,0,90,Light rain,Light rain,17/11/13 15:00,17/11/13,5907
,276.66,0,0,90,Light rain,Mild drizzle,17/11/13 16:00,17/11/13,6632
,276.89,0,0,90,Light rain,Mild drizzle,17/11/13 17:00,17/11/13,5967
,276.68,0,0,90,Light rain,Mild drizzle,17/11/13 18:00,17/11/13,5102
,277.01,0,0,90,Light fog,Fine fog,17/11/13 19:00,17/11/13,3775
,276.92,0,0,90,Light fog,Fine fog,17/11/13 20:00,17/11/13,3079
,275.85,0,0,90,Light fog,Fine fog,17/11/13 21:00,17/11/13,3034
,276.38,0,0,76,Airborne particles,Smoky air,17/11/13 22:00,17/11/13,2639
,276.28,0,0,90,Light fog,Fine fog,17/11/13 23:00,17/11/13,2660
,276.18,0,0,91,Airborne particles,Smoky air,18/11/13 0:00,18/11/13,1226
,275.59,0,0,90,Airborne particles,Smoky air,18/11/13 1:00,18/11/13,711
,274.79,0,0,75,Light fog,Fine fog,18/11/13 2:00,18/11/13,501
,275.15,0,0,91,Light fog,Fine fog,18/11/13 3:00,18/11/13,443
,275.12,0,0,75,Light fog,Fine fog,18/11/13 4:00,18/11/13,396
,274.91,0,0,90,Light fog,Fine fog,18/11/13 5:00,18/11/13,810
,274.25,0,0,90,Light fog,Fine fog,18/11/13 6:00,18/11/13,1387
,273.91,0,0,40,Light fog,Fine fog,18/11/13 7:00,18/11/13,2124
,273.85,0,0,40,Cloudy skies,Partly cloudy skies,18/11/13 8:00,18/11/13,3142
,273.6,0,0,1,Clear skies,Clear skies,18/11/13 9:00,18/11/13,3681
,273.42,0,0,1,Clear skies,Clear skies,18/11/13 10:00,18/11/13,4038
,274.31,0,0,20,Cloudy skies,Scattered clouds,18/11/13 11:00,18/11/13,4527
,275.49,0,0,2,Clear skies,Clear skies,18/11/13 12:00,18/11/13,4596
,275.7,0,0,5,Clear skies,Clear skies,18/11/13 13:00,18/11/13,4879
,275.62,0,0,40,Cloudy skies,Partly cloudy skies,18/11/13 14:00,18/11/13,4733
,274.85,0,0,40,Cloudy skies,Partly cloudy skies,18/11/13 15:00,18/11/13,4760
,274.25,0,0,40,Cloudy skies,Partly cloudy skies,18/11/13 16:00,18/11/13,4946
,273.19,0,0,2,Clear skies,Clear skies,18/11/13 17:00,18/11/13,4856
,272.15,0,0,40,Cloudy skies,Partly cloudy skies,18/11/13 18:00,18/11/13,4563
,271.01,0,0,40,Cloudy skies,Partly cloudy skies,18/11/13 19:00,18/11/13,3739
,270.24,0,0,5,Clear skies,Clear skies,18/11/13 20:00,18/11/13,3186
,268.75,0,0,5,Clear skies,Clear skies,18/11/13 21:00,18/11/13,3019
,267.69,0,0,1,Clear skies,Clear skies,18/11/13 22:00,18/11/13,3362
,267.42,0,0,1,Clear skies,Clear skies,18/11/13 23:00,18/11/13,3350
,267.68,0,0,1,Clear skies,Clear skies,19/11/13 0:00,19/11/13,1531
,267.48,0,0,1,Clear skies,Clear skies,19/11/13 1:00,19/11/13,1005
,266.92,0,0,2,Clear skies,Clear skies,19/11/13 2:00,19/11/13,731
,266.19,0,0,1,Clear skies,Clear skies,19/11/13 3:00,19/11/13,446
,266.41,0,0,1,Clear skies,Clear skies,19/11/13 4:00,19/11/13,416
,265.52,0,0,2,Clear skies,Clear skies,19/11/13 5:00,19/11/13,743
,265.03,0,0,1,Clear skies,Clear skies,19/11/13 6:00,19/11/13,1142
,264.81,0,0,1,Clear skies,Clear skies,19/11/13 7:00,19/11/13,1508
,265.19,0,0,1,Clear skies,Clear skies,19/11/13 8:00,19/11/13,2217
,266.41,0,0,2,Clear skies,Clear skies,19/11/13 9:00,19/11/13,3441
,268.11,0,0,2,Clear skies,Clear skies,19/11/13 10:00,19/11/13,4467
,270.31,0,0,40,Cloudy skies,Partly cloudy skies,19/11/13 11:00,19/11/13,4205
,272.26,0,0,1,Clear skies,Clear skies,19/11/13 12:00,19/11/13,4186
,273.68,0,0,75,Cloudy skies,Fragmented clouds,19/11/13 13:00,19/11/13,4120
,275.96,0,0,41,Cloudy skies,Partly cloudy skies,19/11/13 14:00,19/11/13,4129
,277.48,0,0,41,Cloudy skies,Partly cloudy skies,19/11/13 15:00,19/11/13,4332
,277.96,0,0,41,Cloudy skies,Partly cloudy skies,19/11/13 16:00,19/11/13,4559
,276.79,0,0,40,Cloudy skies,Partly cloudy skies,19/11/13 17:00,19/11/13,4512
,274.55,0,0,40,Cloudy skies,Partly cloudy skies,19/11/13 18:00,19/11/13,3562
,273.32,0,0,5,Clear skies,Clear skies,19/11/13 19:00,19/11/13,2994
,274.52,0,0,6,Clear skies,Clear skies,19/11/13 20:00,19/11/13,2481
,274.05,0,0,5,Clear skies,Clear skies,19/11/13 21:00,19/11/13,1904
,275.15,0,0,1,Clear skies,Clear skies,19/11/13 22:00,19/11/13,1415
,274.61,0,0,1,Clear skies,Clear skies,19/11/13 23:00,19/11/13,996
,274.04,0,0,2,Clear skies,Clear skies,20/11/13 0:00,20/11/13,489
,274.02,0,0,2,Clear skies,Clear skies,20/11/13 1:00,20/11/13,334
,273.18,0,0,1,Clear skies,Clear skies,20/11/13 2:00,20/11/13,244
,272.68,0,0,1,Clear skies,Clear skies,20/11/13 3:00,20/11/13,376
,272.22,0,0,1,Clear skies,Clear skies,20/11/13 4:00,20/11/13,855
,272.54,0,0,1,Clear skies,Clear skies,20/11/13 5:00,20/11/13,2856
,272.48,0,0,2,Clear skies,Clear skies,20/11/13 6:00,20/11/13,5209
,272.72,0,0,1,Clear skies,Clear skies,20/11/13 7:00,20/11/13,6603
,272.01,0,0,1,Clear skies,Clear skies,20/11/13 8:00,20/11/13,5928
,273.1,0,0,1,Clear skies,Clear skies,20/11/13 9:00,20/11/13,5026
,275.38,0,0,1,Clear skies,Clear skies,20/11/13 10:00,20/11/13,4593
,276.66,0,0,90,Cloudy skies,Full cloud cover,20/11/13 11:00,20/11/13,4565
,278.58,0,0,1,Clear skies,Clear skies,20/11/13 12:00,20/11/13,4818
,279.16,0,0,91,Cloudy skies,Full cloud cover,20/11/13 13:00,20/11/13,4873
,280.35,0,0,91,Cloudy skies,Full cloud cover,20/11/13 14:00,20/11/13,5100
,280.31,0,0,90,Cloudy skies,Full cloud cover,20/11/13 15:00,20/11/13,5772
,280.59,0,0,75,Cloudy skies,Fragmented clouds,20/11/13 16:00,20/11/13,6636
,280.68,0,0,75,Cloudy skies,Fragmented clouds,20/11/13 17:00,20/11/13,6017
,280.54,0,0,76,Cloudy skies,Fragmented clouds,20/11/13 18:00,20/11/13,4169
,280.69,0,0,76,Cloudy skies,Fragmented clouds,20/11/13 19:00,20/11/13,3033
,279.51,0,0,75,Cloudy skies,Fragmented clouds,20/11/13 20:00,20/11/13,2622
,279.59,0,0,75,Cloudy skies,Fragmented clouds,20/11/13 21:00,20/11/13,2599
,279.15,0,0,2,Clear skies,Clear skies,20/11/13 22:00,20/11/13,3269
,279.82,0,0,1,Clear skies,Clear skies,20/11/13 23:00,20/11/13,1184
,278.82,0,0,1,Clear skies,Clear skies,21/11/13 0:00,21/11/13,566
,278.35,0,0,1,Clear skies,Clear skies,21/11/13 1:00,21/11/13,382
,276.15,0,0,1,Clear skies,Clear skies,21/11/13 2:00,21/11/13,257
,274.79,0,0,1,Clear skies,Clear skies,21/11/13 3:00,21/11/13,384
,273.64,0,0,75,Cloudy skies,Fragmented clouds,21/11/13 4:00,21/11/13,873
,271.65,0,0,40,Cloudy skies,Partly cloudy skies,21/11/13 5:00,21/11/13,2908
,271.21,0,0,90,Snowfall,Flurries,21/11/13 6:00,21/11/13,5802
,270.65,0,0,90,Snowfall,Flurries,21/11/13 7:00,21/11/13,6805
,269.65,0,0,75,Snowfall,Flurries,21/11/13 8:00,21/11/13,5941
,268.99,0,0,76,Cloudy skies,Fragmented clouds,21/11/13 9:00,21/11/13,5362
,268.65,0,0,75,Snowfall,Flurries,21/11/13 10:00,21/11/13,4687
,269.38,0,0,76,Snowfall,Flurries,21/11/13 11:00,21/11/13,4887
,270.29,0,0,40,Snowfall,Flurries,21/11/13 12:00,21/11/13,5075
,271.11,0,0,20,Cloudy skies,Scattered clouds,21/11/13 13:00,21/11/13,5275
,270.85,0,0,5,Clear skies,Clear skies,21/11/13 14:00,21/11/13,5317
,272.38,0,0,5,Clear skies,Clear skies,21/11/13 15:00,21/11/13,5826
,271.35,0,0,5,Clear skies,Clear skies,21/11/13 16:00,21/11/13,6673
,270.82,0,0,1,Clear skies,Clear skies,21/11/13 17:00,21/11/13,6388
,270.01,0,0,5,Clear skies,Clear skies,21/11/13 18:00,21/11/13,4674
,269.58,0,0,1,Clear skies,Clear skies,21/11/13 19:00,21/11/13,3216
,268.39,0,0,6,Clear skies,Clear skies,21/11/13 20:00,21/11/13,2812
,267.85,0,0,6,Clear skies,Clear skies,21/11/13 21:00,21/11/13,2585
,266.75,0,0,1,Clear skies,Clear skies,21/11/13 22:00,21/11/13,1856
,265.98,0,0,1,Clear skies,Clear skies,21/11/13 23:00,21/11/13,1114
,266.45,0,0,1,Clear skies,Clear skies,22/11/13 0:00,22/11/13,638
,265.38,0,0,1,Clear skies,Clear skies,22/11/13 1:00,22/11/13,432
,264.42,0,0,1,Clear skies,Clear skies,22/11/13 2:00,22/11/13,329
,264.9,0,0,1,Clear skies,Clear skies,22/11/13 3:00,22/11/13,388
,264.02,0,0,1,Clear skies,Clear skies,22/11/13 4:00,22/11/13,866
,264.12,0,0,1,Clear skies,Clear skies,22/11/13 5:00,22/11/13,2770
,263.75,0,0,1,Clear skies,Clear skies,22/11/13 6:00,22/11/13,5390
,263.35,0,0,5,Clear skies,Clear skies,22/11/13 7:00,22/11/13,5986
,262.92,0,0,1,Clear skies,Clear skies,22/11/13 8:00,22/11/13,5417
,264.59,0,0,1,Clear skies,Clear skies,22/11/13 9:00,22/11/13,5042
,266.75,0,0,75,Cloudy skies,Fragmented clouds,22/11/13 10:00,22/11/13,4838
,268.38,0,0,76,Cloudy skies,Fragmented clouds,22/11/13 11:00,22/11/13,5175
,269.22,0,0,90,Cloudy skies,Full cloud cover,22/11/13 12:00,22/11/13,5490
,269.54,0,0,90,Cloudy skies,Full cloud cover,22/11/13 13:00,22/11/13,5653
,270.28,0,0,91,Snowfall,Flurries,22/11/13 14:00,22/11/13,5926
,270.5,0,0,41,Snowfall,Flurries,22/11/13 15:00,22/11/13,5795
,271.71,0,0,75,Snowfall,Flurries,22/11/13 16:00,22/11/13,6036
,272.21,0,0,75,Cloudy skies,Fragmented clouds,22/11/13 17:00,22/11/13,5187
,271.74,0,0,90,Snowfall,Flurries,22/11/13 18:00,22/11/13,4352
,272.05,0,0,90,Snowfall,Flurries,22/11/13 19:00,22/11/13,3181
,272.81,0,0,90,Cloudy skies,Full cloud cover,22/11/13 20:00,22/11/13,2863
,272.91,0,0,90,Cloudy skies,Full cloud cover,22/11/13 21:00,22/11/13,2643
,273.15,0,0,91,Cloudy skies,Full cloud cover,22/11/13 22:00,22/11/13,2078
,273.05,0,0,91,Cloudy skies,Full cloud cover,22/11/13 23:00,22/11/13,1480
1,272.04,0,0,1,Clear skies,Clear skies,23/11/13 0:00,23/11/13,1328
,271.24,0,0,2,Clear skies,Clear skies,23/11/13 1:00,23/11/13,606
,269.72,0,0,1,Clear skies,Clear skies,23/11/13 2:00,23/11/13,426
,269.22,0,0,40,Cloudy skies,Partly cloudy skies,23/11/13 3:00,23/11/13,327
,268.25,0,0,1,Clear skies,Clear skies,23/11/13 4:00,23/11/13,274
,268.62,0,0,1,Clear skies,Clear skies,23/11/13 5:00,23/11/13,431
,268.45,0,0,2,Clear skies,Clear skies,23/11/13 6:00,23/11/13,835
,268.17,0,0,6,Clear skies,Clear skies,23/11/13 7:00,23/11/13,994
,267.55,0,0,6,Clear skies,Clear skies,23/11/13 8:00,23/11/13,1274
,269.56,0,0,5,Clear skies,Clear skies,23/11/13 9:00,23/11/13,2233
,272.73,0,0,5,Clear skies,Clear skies,23/11/13 10:00,23/11/13,2825
,274.48,0,0,5,Clear skies,Clear skies,23/11/13 11:00,23/11/13,3350
,276.21,0,0,5,Clear skies,Clear skies,23/11/13 12:00,23/11/13,3178
,278.41,0,0,5,Clear skies,Clear skies,23/11/13 13:00,23/11/13,3059
,279.68,0,0,6,Clear skies,Clear skies,23/11/13 14:00,23/11/13,2940
,280.65,0,0,1,Clear skies,Clear skies,23/11/13 15:00,23/11/13,3287
,280.41,0,0,40,Cloudy skies,Partly cloudy skies,23/11/13 16:00,23/11/13,3217
,279.18,0,0,75,Cloudy skies,Fragmented clouds,23/11/13 17:00,23/11/13,3349
,277.68,0,0,41,Light rain,Mild drizzle,23/11/13 18:00,23/11/13,3276
,278.36,0,0,40,Cloudy skies,Partly cloudy skies,23/11/13 19:00,23/11/13,3196
,277.81,0,0,41,Cloudy skies,Partly cloudy skies,23/11/13 20:00,23/11/13,2998
,278.15,0,0,20,Cloudy skies,Scattered clouds,23/11/13 21:00,23/11/13,2735
,278.55,0,0,1,Clear skies,Clear skies,23/11/13 22:00,23/11/13,1967
,279.72,0,0,1,Clear skies,Clear skies,23/11/13 23:00,23/11/13,1319
,280.68,0,0,2,Clear skies,Clear skies,24/11/13 0:00,24/11/13,773
,281.18,0,0,1,Clear skies,Clear skies,24/11/13 1:00,24/11/13,473
,280.95,0,0,2,Clear skies,Clear skies,24/11/13 2:00,24/11/13,274
,280.95,0,0,1,Clear skies,Clear skies,24/11/13 3:00,24/11/13,264
,280.67,0,0,1,Clear skies,Clear skies,24/11/13 4:00,24/11/13,413
,280.35,0,0,2,Clear skies,Clear skies,24/11/13 5:00,24/11/13,1053
,280.51,0,0,1,Clear skies,Clear skies,24/11/13 6:00,24/11/13,2106
,280.12,0,0,1,Clear skies,Clear skies,24/11/13 7:00,24/11/13,2423
,280.61,0,0,1,Clear skies,Clear skies,24/11/13 8:00,24/11/13,2482
,281.78,0,0,1,Clear skies,Clear skies,24/11/13 9:00,24/11/13,2917
,282.78,0,0,40,Cloudy skies,Partly cloudy skies,24/11/13 10:00,24/11/13,3408
,285.58,0,0,41,Cloudy skies,Partly cloudy skies,24/11/13 11:00,24/11/13,4024
,286.46,0,0,1,Rainfall,Soft rain,24/11/13 12:00,24/11/13,4330
,286.97,0,0,1,Clear skies,Clear skies,24/11/13 13:00,24/11/13,4336
,288.98,0,0,40,Light rain,Mild drizzle,24/11/13 14:00,24/11/13,4752
,287.02,0,0,91,Light rain,Mild drizzle,24/11/13 15:00,24/11/13,4703
,285.62,0,0,90,Rainfall,Soft rain,24/11/13 16:00,24/11/13,4487
,284.08,0,0,75,Cloudy skies,Fragmented clouds,24/11/13 17:00,24/11/13,4860
,281.29,0,0,5,Clear skies,Clear skies,24/11/13 18:00,24/11/13,5331
,280.83,0,0,5,Clear skies,Clear skies,24/11/13 19:00,24/11/13,3287
,280.35,0,0,5,Clear skies,Clear skies,24/11/13 20:00,24/11/13,2854
,279.59,0,0,2,Clear skies,Clear skies,24/11/13 21:00,24/11/13,2806
,279.78,0,0,1,Clear skies,Clear skies,24/11/13 22:00,24/11/13,2299
,278.45,0,0,1,Clear skies,Clear skies,24/11/13 23:00,24/11/13,1647
,277.82,0,0,2,Clear skies,Clear skies,25/11/13 0:00,25/11/13,1084
,277.28,0,0,1,Clear skies,Clear skies,25/11/13 1:00,25/11/13,663
,276.71,0,0,1,Clear skies,Clear skies,25/11/13 2:00,25/11/13,522
,277.35,0,0,1,Clear skies,Clear skies,25/11/13 3:00,25/11/13,379
,276.32,0,0,1,Clear skies,Clear skies,25/11/13 4:00,25/11/13,332
,275.55,0,0,2,Clear skies,Clear skies,25/11/13 5:00,25/11/13,596
,275.05,0,0,1,Clear skies,Clear skies,25/11/13 6:00,25/11/13,1020
,274.43,0,0,5,Clear skies,Clear skies,25/11/13 7:00,25/11/13,1547
,273.78,0,0,1,Clear skies,Clear skies,25/11/13 8:00,25/11/13,2136
,274.35,0,0,6,Clear skies,Clear skies,25/11/13 9:00,25/11/13,3064
,274.65,0,0,5,Clear skies,Clear skies,25/11/13 10:00,25/11/13,3920
,275.88,0,0,5,Clear skies,Clear skies,25/11/13 11:00,25/11/13,4741
,276.25,0,0,5,Clear skies,Clear skies,25/11/13 12:00,25/11/13,5170
,276.06,0,0,20,Cloudy skies,Scattered clouds,25/11/13 13:00,25/11/13,4958
,277.02,0,0,21,Cloudy skies,Scattered clouds,25/11/13 14:00,25/11/13,4466
,277.46,0,0,41,Cloudy skies,Partly cloudy skies,25/11/13 15:00,25/11/13,4349
,277.25,0,0,75,Cloudy skies,Fragmented clouds,25/11/13 16:00,25/11/13,4388
,275.72,0,0,76,Cloudy skies,Fragmented clouds,25/11/13 17:00,25/11/13,4499
,274.08,0,0,40,Cloudy skies,Partly cloudy skies,25/11/13 18:00,25/11/13,4049
,273.06,0,0,5,Clear skies,Clear skies,25/11/13 19:00,25/11/13,3465
,271.56,0,0,5,Clear skies,Clear skies,25/11/13 20:00,25/11/13,3015
,270.55,0,0,5,Clear skies,Clear skies,25/11/13 21:00,25/11/13,2804
,269.99,0,0,1,Clear skies,Clear skies,25/11/13 22:00,25/11/13,2682
,268.74,0,0,1,Clear skies,Clear skies,25/11/13 23:00,25/11/13,2585
,269.01,0,0,1,Clear skies,Clear skies,26/11/13 0:00,26/11/13,1387
,269.1,0,0,1,Clear skies,Clear skies,26/11/13 1:00,26/11/13,939
,268.61,0,0,1,Clear skies,Clear skies,26/11/13 2:00,26/11/13,708
,269.44,0,0,1,Clear skies,Clear skies,26/11/13 3:00,26/11/13,517
,269.88,0,0,1,Clear skies,Clear skies,26/11/13 4:00,26/11/13,464
,270.04,0,0,2,Clear skies,Clear skies,26/11/13 5:00,26/11/13,603
,271.28,0,0,1,Clear skies,Clear skies,26/11/13 6:00,26/11/13,968
,271.44,0,0,40,Cloudy skies,Partly cloudy skies,26/11/13 7:00,26/11/13,1244
,272.18,0,0,1,Clear skies,Clear skies,26/11/13 8:00,26/11/13,1772
,273.69,0,0,40,Cloudy skies,Partly cloudy skies,26/11/13 9:00,26/11/13,2407
,275.76,0,0,2,Clear skies,Clear skies,26/11/13 10:00,26/11/13,3285
,278.11,0,0,40,Cloudy skies,Partly cloudy skies,26/11/13 11:00,26/11/13,3892
,280.08,0,0,40,Cloudy skies,Partly cloudy skies,26/11/13 12:00,26/11/13,4307
,281.28,0,0,41,Cloudy skies,Partly cloudy skies,26/11/13 13:00,26/11/13,4861
,283.4,0,0,76,Cloudy skies,Fragmented clouds,26/11/13 14:00,26/11/13,4878
,282.98,0,0,1,Clear skies,Clear skies,26/11/13 15:00,26/11/13,4998
,282.22,0,0,75,Cloudy skies,Fragmented clouds,26/11/13 16:00,26/11/13,4934
,281.98,0,0,1,Clear skies,Clear skies,26/11/13 17:00,26/11/13,4795
,279.22,0,0,76,Cloudy skies,Fragmented clouds,26/11/13 18:00,26/11/13,4396
,277.12,0,0,1,Clear skies,Clear skies,26/11/13 19:00,26/11/13,3345
,277.15,0,0,1,Clear skies,Clear skies,26/11/13 20:00,26/11/13,2847
,276.52,0,0,75,Cloudy skies,Fragmented clouds,26/11/13 21:00,26/11/13,2552
,275.17,0,0,76,Cloudy skies,Fragmented clouds,26/11/13 22:00,26/11/13,1644
,274.42,0,0,1,Clear skies,Clear skies,26/11/13 23:00,26/11/13,1017
,273.32,0,0,1,Clear skies,Clear skies,27/11/13 0:00,27/11/13,540
,273.48,0,0,1,Clear skies,Clear skies,27/11/13 1:00,27/11/13,320
,272.09,0,0,1,Clear skies,Clear skies,27/11/13 2:00,27/11/13,218
,272.11,0,0,1,Clear skies,Clear skies,27/11/13 3:00,27/11/13,333
,273.95,0,0,1,Clear skies,Clear skies,27/11/13 4:00,27/11/13,819
,274.23,0,0,1,Clear skies,Clear skies,27/11/13 5:00,27/11/13,2885
,275.02,0,0,1,Light fog,Fine fog,27/11/13 6:00,27/11/13,5642
,276.16,0,0,40,Cloudy skies,Partly cloudy skies,27/11/13 7:00,27/11/13,6664
,276.31,0,0,75,Cloudy skies,Fragmented clouds,27/11/13 8:00,27/11/13,5913
,277.38,0,0,1,Clear skies,Clear skies,27/11/13 9:00,27/11/13,5071
,279.41,0,0,76,Cloudy skies,Fragmented clouds,27/11/13 10:00,27/11/13,4367
,282.18,0,0,75,Cloudy skies,Fragmented clouds,27/11/13 11:00,27/11/13,4516
,284.74,0,0,75,Cloudy skies,Fragmented clouds,27/11/13 12:00,27/11/13,4937
,286.71,0,0,75,Cloudy skies,Fragmented clouds,27/11/13 13:00,27/11/13,4668
,288.61,0,0,75,Cloudy skies,Fragmented clouds,27/11/13 14:00,27/11/13,4999
,289.08,0,0,75,Cloudy skies,Fragmented clouds,27/11/13 15:00,27/11/13,5756
,288.16,0,0,75,Cloudy skies,Fragmented clouds,27/11/13 16:00,27/11/13,6676
,287.14,0,0,2,Clear skies,Clear skies,27/11/13 17:00,27/11/13,5947
,286.08,0,0,75,Cloudy skies,Fragmented clouds,27/11/13 18:00,27/11/13,4173
,286.42,0,0,1,Clear skies,Clear skies,27/11/13 19:00,27/11/13,2991
,285.35,0,0,40,Cloudy skies,Partly cloudy skies,27/11/13 20:00,27/11/13,2406
,286.05,0,0,2,Clear skies,Clear skies,27/11/13 21:00,27/11/13,2060
,285.56,0,0,1,Clear skies,Clear skies,27/11/13 22:00,27/11/13,1440
,285.88,0,0,1,Clear skies,Clear skies,27/11/13 23:00,27/11/13,958
,285.12,0,0,1,Clear skies,Clear skies,28/11/13 0:00,28/11/13,578
,284.62,0,0,1,Clear skies,Clear skies,28/11/13 1:00,28/11/13,318
,283.72,0,0,1,Clear skies,Clear skies,28/11/13 2:00,28/11/13,258
,281.99,0,0,2,Clear skies,Clear skies,28/11/13 3:00,28/11/13,362
,281.82,0,0,1,Clear skies,Clear skies,28/11/13 4:00,28/11/13,851
,280.48,0,0,1,Clear skies,Clear skies,28/11/13 5:00,28/11/13,3059
,280.49,0,0,1,Clear skies,Clear skies,28/11/13 6:00,28/11/13,5921
,280.41,0,0,75,Cloudy skies,Fragmented clouds,28/11/13 7:00,28/11/13,6654
,280.42,0,0,76,Cloudy skies,Fragmented clouds,28/11/13 8:00,28/11/13,6080
,279.78,0,0,75,Cloudy skies,Fragmented clouds,28/11/13 9:00,28/11/13,5322
,280.48,0,0,1,Clear skies,Clear skies,28/11/13 10:00,28/11/13,4495
,281.65,0,0,41,Cloudy skies,Partly cloudy skies,28/11/13 11:00,28/11/13,4939
,282.58,0,0,1,Clear skies,Clear skies,28/11/13 12:00,28/11/13,4982
,284.62,0,0,2,Clear skies,Clear skies,28/11/13 13:00,28/11/13,4843
,285.29,0,0,21,Cloudy skies,Scattered clouds,28/11/13 14:00,28/11/13,5027
,283.95,0,0,1,Clear skies,Clear skies,28/11/13 15:00,28/11/13,5765
,283.22,0,0,1,Clear skies,Clear skies,28/11/13 16:00,28/11/13,6735
,282.33,0,0,1,Clear skies,Clear skies,28/11/13 17:00,28/11/13,5930
,280.55,0,0,1,Clear skies,Clear skies,28/11/13 18:00,28/11/13,4746
,278.88,0,0,5,Clear skies,Clear skies,28/11/13 19:00,28/11/13,3168
,278.48,0,0,6,Clear skies,Clear skies,28/11/13 20:00,28/11/13,2677
,277.18,0,0,5,Clear skies,Clear skies,28/11/13 21:00,28/11/13,2381
,276.32,0,0,1,Clear skies,Clear skies,28/11/13 22:00,28/11/13,1536
,275.25,0,0,1,Clear skies,Clear skies,28/11/13 23:00,28/11/13,954
,274.22,0,0,1,Clear skies,Clear skies,29/11/13 0:00,29/11/13,558
,272.75,0,0,1,Clear skies,Clear skies,29/11/13 1:00,29/11/13,311
,272.55,0,0,1,Clear skies,Clear skies,29/11/13 2:00,29/11/13,282
,271.73,0,0,2,Clear skies,Clear skies,29/11/13 3:00,29/11/13,380
,269.18,0,0,1,Clear skies,Clear skies,29/11/13 4:00,29/11/13,890
,268.35,0,0,1,Clear skies,Clear skies,29/11/13 5:00,29/11/13,3036
,268.09,0,0,1,Clear skies,Clear skies,29/11/13 6:00,29/11/13,5957
,268.64,0,0,5,Clear skies,Clear skies,29/11/13 7:00,29/11/13,6629
,267.99,0,0,40,Cloudy skies,Partly cloudy skies,29/11/13 8:00,29/11/13,6030
,270.61,0,0,41,Cloudy skies,Partly cloudy skies,29/11/13 9:00,29/11/13,5336
,272.88,0,0,40,Cloudy skies,Partly cloudy skies,29/11/13 10:00,29/11/13,4692
,274.95,0,0,75,Cloudy skies,Fragmented clouds,29/11/13 11:00,29/11/13,4776
,277.45,0,0,75,Cloudy skies,Fragmented clouds,29/11/13 12:00,29/11/13,4986
,278.25,0,0,1,Clear skies,Clear skies,29/11/13 13:00,29/11/13,4992
,279.89,0,0,40,Cloudy skies,Partly cloudy skies,29/11/13 14:00,29/11/13,5227
,280.72,0,0,76,Cloudy skies,Fragmented clouds,29/11/13 15:00,29/11/13,5866
,280.32,0,0,75,Cloudy skies,Fragmented clouds,29/11/13 16:00,29/11/13,6687
,279.27,0,0,75,Cloudy skies,Fragmented clouds,29/11/13 17:00,29/11/13,6348
,279.08,0,0,1,Clear skies,Clear skies,29/11/13 18:00,29/11/13,4916
,278.58,0,0,2,Clear skies,Clear skies,29/11/13 19:00,29/11/13,3719
,278.14,0,0,2,Clear skies,Clear skies,29/11/13 20:00,29/11/13,2869
,278.29,0,0,40,Cloudy skies,Partly cloudy skies,29/11/13 21:00,29/11/13,2496
,278.23,0,0,1,Clear skies,Clear skies,29/11/13 22:00,29/11/13,1788
,278.78,0,0,2,Clear skies,Clear skies,29/11/13 23:00,29/11/13,2869
,279.68,0,0,1,Clear skies,Clear skies,30/11/13 0:00,30/11/13,739
,279.9,0,0,1,Clear skies,Clear skies,30/11/13 1:00,30/11/13,409
,279.74,0,0,90,Cloudy skies,Full cloud cover,30/11/13 2:00,30/11/13,288
,279.36,0,0,75,Cloudy skies,Fragmented clouds,30/11/13 3:00,30/11/13,398
,279.21,0,0,1,Clear skies,Clear skies,30/11/13 4:00,30/11/13,929
,277.55,0,0,2,Clear skies,Clear skies,30/11/13 5:00,30/11/13,2969
,277.34,0,0,1,Clear skies,Clear skies,30/11/13 6:00,30/11/13,5870
,275.87,0,0,6,Clear skies,Clear skies,30/11/13 7:00,30/11/13,6445
,275.85,0,0,6,Clear skies,Clear skies,30/11/13 8:00,30/11/13,5823
,275.98,0,0,6,Clear skies,Clear skies,30/11/13 9:00,30/11/13,5521
,276.6,0,0,5,Clear skies,Clear skies,30/11/13 10:00,30/11/13,4653
